timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-03T00:00:02Z,0,0,0,Charge 6
2025-08-03T00:00:03Z,2,0,0,Charge 6
2025-08-03T00:00:04Z,0,0,0,Charge 6
2025-08-03T00:00:05Z,1,210,0,Charge 6
2025-08-03T00:00:06Z,1,260,0,Charge 6
2025-08-03T00:00:07Z,1,260,0,Charge 6
2025-08-03T00:00:08Z,1,350,0,Charge 6
2025-08-03T00:00:09Z,1,370,0,Charge 6
2025-08-03T00:00:10Z,1,440,0,Charge 6
2025-08-03T00:00:11Z,1,470,0,Charge 6
2025-08-03T00:00:12Z,3,570,0,Charge 6
2025-08-03T00:00:13Z,2,680,0,Charge 6
2025-08-03T00:00:14Z,1,750,0,Charge 6
2025-08-03T00:00:15Z,2,850,0,Charge 6
2025-08-03T00:00:16Z,0,1080,0,Charge 6
2025-08-03T00:00:17Z,1,1040,0,Charge 6
2025-08-03T00:00:18Z,3,1050,0,Charge 6
2025-08-03T00:00:19Z,0,1010,0,Charge 6
2025-08-03T00:00:20Z,2,1010,0,Charge 6
2025-08-03T00:00:21Z,0,1000,0,Charge 6
2025-08-03T00:00:22Z,0,1000,0,Charge 6
2025-08-03T00:00:23Z,0,0,0,Charge 6
2025-08-03T00:00:24Z,0,0,0,Charge 6
2025-08-03T00:00:25Z,0,0,0,Charge 6
2025-08-03T00:00:26Z,0,0,0,Charge 6
2025-08-03T00:00:27Z,0,0,0,Charge 6
2025-08-03T00:00:28Z,0,0,0,Charge 6
2025-08-03T00:00:29Z,0,0,0,Charge 6
2025-08-03T00:00:30Z,0,0,0,Charge 6
2025-08-03T00:00:31Z,0,0,0,Charge 6
2025-08-03T00:00:32Z,0,0,0,Charge 6
2025-08-03T00:00:33Z,0,0,0,Charge 6
2025-08-03T00:00:34Z,0,0,0,Charge 6
2025-08-03T00:00:35Z,0,0,0,Charge 6
2025-08-03T00:00:36Z,0,0,0,Charge 6
2025-08-03T00:00:37Z,0,0,0,Charge 6
2025-08-03T00:00:38Z,0,0,0,Charge 6
2025-08-03T00:00:39Z,0,0,0,Charge 6
2025-08-03T00:00:40Z,0,0,0,Charge 6
2025-08-03T00:00:41Z,0,0,0,Charge 6
2025-08-03T00:00:42Z,0,0,0,Charge 6
2025-08-03T00:00:43Z,0,0,0,Charge 6
2025-08-03T00:00:44Z,0,0,0,Charge 6
2025-08-03T00:00:45Z,0,0,0,Charge 6
2025-08-03T00:00:46Z,0,0,0,Charge 6
2025-08-03T00:00:47Z,0,0,0,Charge 6
2025-08-03T00:00:48Z,0,0,0,Charge 6
2025-08-03T00:00:49Z,0,0,0,Charge 6
2025-08-03T00:00:50Z,0,0,0,Charge 6
2025-08-03T00:00:51Z,0,0,0,Charge 6
2025-08-03T00:00:52Z,0,0,0,Charge 6
2025-08-03T00:00:53Z,0,0,0,Charge 6
2025-08-03T00:00:54Z,0,0,0,Charge 6
2025-08-03T00:00:55Z,0,0,0,Charge 6
2025-08-03T00:00:56Z,0,0,0,Charge 6
2025-08-03T00:00:57Z,0,0,0,Charge 6
2025-08-03T00:00:58Z,0,0,0,Charge 6
2025-08-03T00:00:59Z,1,0,0,Charge 6
2025-08-03T00:01:00Z,0,0,0,Charge 6
2025-08-03T00:01:01Z,1,0,0,Charge 6
2025-08-03T00:01:02Z,1,0,0,Charge 6
2025-08-03T00:01:03Z,1,0,0,Charge 6
2025-08-03T00:01:04Z,1,0,0,Charge 6
2025-08-03T00:01:05Z,2,0,0,Charge 6
2025-08-03T00:01:06Z,1,140,0,Charge 6
2025-08-03T00:01:07Z,1,290,0,Charge 6
2025-08-03T00:01:08Z,1,420,0,Charge 6
2025-08-03T00:01:09Z,0,530,0,Charge 6
2025-08-03T00:01:10Z,0,610,0,Charge 6
2025-08-03T00:01:11Z,0,0,0,Charge 6
2025-08-03T00:01:12Z,0,0,0,Charge 6
2025-08-03T00:01:13Z,0,0,0,Charge 6
2025-08-03T00:01:14Z,0,0,0,Charge 6
2025-08-03T00:01:15Z,0,0,0,Charge 6
2025-08-03T00:01:16Z,0,0,0,Charge 6
2025-08-03T00:01:17Z,0,0,0,Charge 6
2025-08-03T00:01:18Z,0,0,0,Charge 6
2025-08-03T00:01:19Z,0,0,0,Charge 6
2025-08-03T00:01:20Z,0,0,0,Charge 6
2025-08-03T00:01:21Z,0,0,0,Charge 6
2025-08-03T00:01:22Z,0,0,0,Charge 6
2025-08-03T00:01:23Z,0,0,0,Charge 6
2025-08-03T00:01:24Z,0,0,0,Charge 6
2025-08-03T00:01:25Z,0,0,0,Charge 6
2025-08-03T00:01:26Z,0,0,0,Charge 6
2025-08-03T00:01:27Z,0,0,0,Charge 6
2025-08-03T00:01:28Z,0,0,0,Charge 6
2025-08-03T00:01:29Z,0,0,0,Charge 6
2025-08-03T00:01:30Z,0,0,0,Charge 6
2025-08-03T00:01:31Z,0,0,0,Charge 6
2025-08-03T00:01:32Z,0,0,0,Charge 6
2025-08-03T00:01:33Z,0,0,0,Charge 6
2025-08-03T00:01:34Z,0,0,0,Charge 6
2025-08-03T00:01:35Z,0,0,0,Charge 6
2025-08-03T00:01:36Z,0,0,0,Charge 6
2025-08-03T00:01:37Z,0,0,0,Charge 6
2025-08-03T00:01:38Z,0,0,0,Charge 6
2025-08-03T00:01:39Z,0,0,0,Charge 6
2025-08-03T00:01:40Z,0,0,0,Charge 6
2025-08-03T00:01:41Z,0,0,0,Charge 6
2025-08-03T00:01:42Z,0,0,0,Charge 6
2025-08-03T00:01:43Z,0,0,0,Charge 6
2025-08-03T00:01:44Z,0,0,0,Charge 6
2025-08-03T00:01:45Z,0,0,0,Charge 6
2025-08-03T00:01:46Z,0,0,0,Charge 6
2025-08-03T00:01:47Z,2,0,0,Charge 6
2025-08-03T00:01:48Z,2,0,0,Charge 6
2025-08-03T00:01:49Z,0,0,0,Charge 6
2025-08-03T00:01:50Z,0,0,0,Charge 6
2025-08-03T00:01:51Z,0,0,0,Charge 6
2025-08-03T00:01:52Z,0,0,0,Charge 6
2025-08-03T00:01:53Z,0,0,0,Charge 6
2025-08-03T00:01:54Z,0,0,0,Charge 6
2025-08-03T00:01:55Z,0,0,0,Charge 6
2025-08-03T00:01:56Z,0,0,0,Charge 6
2025-08-03T00:01:57Z,0,0,0,Charge 6
2025-08-03T00:01:58Z,0,0,0,Charge 6
2025-08-03T00:01:59Z,0,0,0,Charge 6
2025-08-03T00:02:00Z,0,0,0,Charge 6
2025-08-03T00:02:01Z,0,0,0,Charge 6
2025-08-03T00:02:02Z,0,0,0,Charge 6
2025-08-03T00:02:03Z,0,0,0,Charge 6
2025-08-03T00:02:04Z,0,0,0,Charge 6
2025-08-03T00:02:05Z,0,0,0,Charge 6
2025-08-03T00:02:06Z,0,0,0,Charge 6
2025-08-03T00:02:07Z,0,0,0,Charge 6
2025-08-03T00:02:08Z,0,0,0,Charge 6
2025-08-03T00:02:09Z,0,0,0,Charge 6
2025-08-03T00:02:10Z,0,0,0,Charge 6
2025-08-03T00:02:11Z,0,0,0,Charge 6
2025-08-03T00:02:12Z,0,0,0,Charge 6
2025-08-03T00:02:13Z,0,0,0,Charge 6
2025-08-03T00:02:14Z,0,0,0,Charge 6
2025-08-03T00:02:15Z,0,0,0,Charge 6
2025-08-03T00:02:16Z,0,0,0,Charge 6
2025-08-03T00:02:17Z,0,0,0,Charge 6
2025-08-03T00:02:18Z,0,0,0,Charge 6
2025-08-03T00:02:19Z,0,0,0,Charge 6
2025-08-03T00:02:20Z,0,0,0,Charge 6
2025-08-03T00:02:21Z,0,0,0,Charge 6
2025-08-03T00:02:22Z,0,0,0,Charge 6
2025-08-03T00:02:23Z,0,0,0,Charge 6
2025-08-03T00:02:24Z,0,0,0,Charge 6
2025-08-03T00:02:25Z,0,0,0,Charge 6
2025-08-03T00:02:26Z,0,0,0,Charge 6
2025-08-03T00:02:27Z,0,0,0,Charge 6
2025-08-03T00:02:28Z,0,0,0,Charge 6
2025-08-03T00:02:29Z,0,0,0,Charge 6
2025-08-03T00:02:30Z,0,0,0,Charge 6
2025-08-03T00:02:31Z,0,0,0,Charge 6
2025-08-03T00:02:32Z,0,0,0,Charge 6
2025-08-03T00:02:33Z,0,0,0,Charge 6
