timestamp,level,data source
2023-09-01T00:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:01:00Z,SEDENTARY,Fitbit App
2023-09-01T00:02:00Z,SEDENTARY,Fitbit App
2023-09-01T00:03:00Z,SEDENTARY,Fitbit App
2023-09-01T00:04:00Z,SEDENTARY,Fitbit App
2023-09-01T00:05:00Z,SEDENTARY,Fitbit App
2023-09-01T00:06:00Z,SEDENTARY,Fitbit App
2023-09-01T00:07:00Z,SEDENTARY,Fitbit App
2023-09-01T00:08:00Z,SEDENTARY,Fitbit App
2023-09-01T00:09:00Z,SEDENTARY,Fitbit App
2023-09-01T00:10:00Z,SEDENTARY,Fitbit App
2023-09-01T00:11:00Z,SEDENTARY,Fitbit App
2023-09-01T00:12:00Z,SEDENTARY,Fitbit App
2023-09-01T00:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:14:00Z,SEDENTARY,Fitbit App
2023-09-01T00:15:00Z,SEDENTARY,Fitbit App
2023-09-01T00:16:00Z,SEDENTARY,Fitbit App
2023-09-01T00:17:00Z,SEDENTARY,Fitbit App
2023-09-01T00:18:00Z,SEDENTARY,Fitbit App
2023-09-01T00:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:20:00Z,MODERATELY_ACTIVE,Fitbit App
2023-09-01T00:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:22:00Z,SEDENTARY,Fitbit App
2023-09-01T00:23:00Z,SEDENTARY,Fitbit App
2023-09-01T00:24:00Z,SEDENTARY,Fitbit App
2023-09-01T00:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:26:00Z,SEDENTARY,Fitbit App
2023-09-01T00:27:00Z,MODERATELY_ACTIVE,Fitbit App
2023-09-01T00:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-09-01T00:31:00Z,SEDENTARY,Fitbit App
2023-09-01T00:32:00Z,SEDENTARY,Fitbit App
2023-09-01T00:33:00Z,SEDENTARY,Fitbit App
2023-09-01T00:34:00Z,SEDENTARY,Fitbit App
2023-09-01T00:35:00Z,SEDENTARY,Fitbit App
2023-09-01T00:36:00Z,SEDENTARY,Fitbit App
2023-09-01T00:37:00Z,SEDENTARY,Fitbit App
2023-09-01T00:38:00Z,SEDENTARY,Fitbit App
2023-09-01T00:39:00Z,LIGHTLY_ACTIVE,Fitbit App
