timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-11-21T00:00:00Z,0,0,0,Charge 6
2025-11-21T00:00:01Z,0,0,0,Charge 6
2025-11-21T00:00:02Z,0,0,0,Charge 6
2025-11-21T00:00:03Z,0,0,0,Charge 6
2025-11-21T00:00:04Z,0,0,0,Charge 6
2025-11-21T00:00:05Z,0,0,0,Charge 6
2025-11-21T00:00:06Z,0,0,0,Charge 6
2025-11-21T00:00:07Z,0,0,0,Charge 6
2025-11-21T00:00:08Z,0,0,0,Charge 6
2025-11-21T00:00:09Z,0,0,0,Charge 6
2025-11-21T00:00:10Z,0,0,0,Charge 6
2025-11-21T00:00:11Z,0,0,0,Charge 6
2025-11-21T00:00:12Z,0,0,0,Charge 6
2025-11-21T00:00:13Z,0,0,0,Charge 6
2025-11-21T00:00:14Z,0,0,0,Charge 6
2025-11-21T00:00:15Z,0,0,0,Charge 6
2025-11-21T00:00:16Z,0,0,0,Charge 6
2025-11-21T00:00:17Z,0,0,0,Charge 6
2025-11-21T00:00:18Z,0,0,0,Charge 6
2025-11-21T00:00:19Z,0,0,0,Charge 6
2025-11-21T00:00:20Z,0,0,0,Charge 6
2025-11-21T00:00:21Z,0,0,0,Charge 6
2025-11-21T00:00:22Z,0,0,0,Charge 6
2025-11-21T00:00:23Z,0,0,0,Charge 6
2025-11-21T00:00:24Z,0,0,0,Charge 6
2025-11-21T00:00:25Z,0,0,0,Charge 6
2025-11-21T00:00:26Z,0,0,0,Charge 6
2025-11-21T00:00:27Z,0,0,0,Charge 6
2025-11-21T00:00:28Z,0,0,0,Charge 6
2025-11-21T00:00:29Z,1,0,0,Charge 6
2025-11-21T00:00:30Z,1,0,0,Charge 6
2025-11-21T00:00:31Z,2,140,0,Charge 6
2025-11-21T00:00:32Z,2,320,0,Charge 6
2025-11-21T00:00:33Z,1,490,0,Charge 6
2025-11-21T00:00:34Z,1,660,0,Charge 6
2025-11-21T00:00:35Z,2,860,0,Charge 6
2025-11-21T00:00:36Z,1,900,0,Charge 6
2025-11-21T00:00:37Z,2,930,0,Charge 6
2025-11-21T00:00:38Z,2,990,0,Charge 6
2025-11-21T00:00:39Z,1,1030,0,Charge 6
2025-11-21T00:00:40Z,2,1060,0,Charge 6
2025-11-21T00:00:41Z,2,1180,0,Charge 6
2025-11-21T00:00:42Z,1,1190,0,Charge 6
2025-11-21T00:00:43Z,2,1190,0,Charge 6
2025-11-21T00:00:44Z,2,1240,0,Charge 6
2025-11-21T00:00:45Z,1,1230,0,Charge 6
2025-11-21T00:00:46Z,2,1230,0,Charge 6
2025-11-21T00:00:47Z,1,1220,0,Charge 6
2025-11-21T00:00:48Z,2,1230,0,Charge 6
2025-11-21T00:00:49Z,2,1220,0,Charge 6
2025-11-21T00:00:50Z,1,1220,0,Charge 6
2025-11-21T00:00:51Z,2,1220,0,Charge 6
2025-11-21T00:00:52Z,1,1220,0,Charge 6
2025-11-21T00:00:53Z,2,1210,0,Charge 6
2025-11-21T00:00:54Z,2,1220,0,Charge 6
2025-11-21T00:00:55Z,1,1220,0,Charge 6
2025-11-21T00:00:56Z,2,1220,0,Charge 6
2025-11-21T00:00:57Z,1,1220,0,Charge 6
2025-11-21T00:00:58Z,2,1220,0,Charge 6
2025-11-21T00:00:59Z,1,1220,0,Charge 6
2025-11-21T00:01:01Z,2,1220,0,Charge 6
2025-11-21T00:01:02Z,2,1210,0,Charge 6
2025-11-21T00:01:03Z,1,1220,0,Charge 6
2025-11-21T00:01:04Z,2,1220,0,Charge 6
2025-11-21T00:01:05Z,1,1220,0,Charge 6
2025-11-21T00:01:06Z,2,1220,0,Charge 6
2025-11-21T00:01:07Z,2,1220,0,Charge 6
2025-11-21T00:01:08Z,1,1220,0,Charge 6
2025-11-21T00:01:09Z,2,1220,0,Charge 6
2025-11-21T00:01:10Z,1,1210,0,Charge 6
2025-11-21T00:01:11Z,1,1220,0,Charge 6
2025-11-21T00:01:12Z,1,1140,0,Charge 6
2025-11-21T00:01:13Z,1,1070,0,Charge 6
2025-11-21T00:01:14Z,1,1000,0,Charge 6
2025-11-21T00:01:15Z,1,940,0,Charge 6
2025-11-21T00:01:16Z,0,810,0,Charge 6
2025-11-21T00:01:17Z,2,790,0,Charge 6
2025-11-21T00:01:18Z,0,750,0,Charge 6
2025-11-21T00:01:19Z,0,660,0,Charge 6
2025-11-21T00:01:20Z,0,0,0,Charge 6
2025-11-21T00:01:21Z,0,0,0,Charge 6
2025-11-21T00:01:22Z,0,0,0,Charge 6
2025-11-21T00:01:23Z,1,0,0,Charge 6
2025-11-21T00:01:24Z,2,0,0,Charge 6
2025-11-21T00:01:25Z,2,0,0,Charge 6
2025-11-21T00:01:26Z,1,160,0,Charge 6
2025-11-21T00:01:27Z,2,330,0,Charge 6
2025-11-21T00:01:28Z,2,540,0,Charge 6
2025-11-21T00:01:29Z,2,770,0,Charge 6
2025-11-21T00:01:30Z,1,970,0,Charge 6
2025-11-21T00:01:31Z,1,1030,0,Charge 6
2025-11-21T00:01:32Z,2,1050,0,Charge 6
2025-11-21T00:01:33Z,2,1080,0,Charge 6
2025-11-21T00:01:34Z,1,1060,0,Charge 6
2025-11-21T00:01:35Z,2,1090,0,Charge 6
2025-11-21T00:01:36Z,1,1160,0,Charge 6
2025-11-21T00:01:37Z,2,1170,0,Charge 6
2025-11-21T00:01:38Z,2,1190,0,Charge 6
2025-11-21T00:01:39Z,2,1240,0,Charge 6
2025-11-21T00:01:40Z,1,1230,0,Charge 6
2025-11-21T00:01:41Z,0,1230,0,Charge 6
2025-11-21T00:01:42Z,1,1220,0,Charge 6
2025-11-21T00:01:43Z,2,1210,0,Charge 6
2025-11-21T00:01:44Z,0,1060,0,Charge 6
2025-11-21T00:01:45Z,3,1050,0,Charge 6
2025-11-21T00:01:46Z,2,1100,0,Charge 6
2025-11-21T00:01:47Z,1,1120,0,Charge 6
2025-11-21T00:01:48Z,2,1130,0,Charge 6
2025-11-21T00:01:49Z,2,1220,0,Charge 6
2025-11-21T00:01:50Z,2,1270,0,Charge 6
2025-11-21T00:01:51Z,0,1260,0,Charge 6
2025-11-21T00:01:52Z,1,1250,0,Charge 6
2025-11-21T00:01:53Z,2,1250,0,Charge 6
2025-11-21T00:01:54Z,1,1160,0,Charge 6
2025-11-21T00:01:55Z,1,1060,0,Charge 6
2025-11-21T00:01:56Z,1,1070,0,Charge 6
2025-11-21T00:01:57Z,4,1130,0,Charge 6
2025-11-21T00:01:58Z,2,1190,0,Charge 6
2025-11-21T00:01:59Z,1,1240,0,Charge 6
2025-11-21T00:02:00Z,2,1300,0,Charge 6
2025-11-21T00:02:01Z,2,1400,0,Charge 6
2025-11-21T00:02:02Z,1,1400,0,Charge 6
2025-11-21T00:02:03Z,2,1390,0,Charge 6
2025-11-21T00:02:04Z,2,1390,0,Charge 6
2025-11-21T00:02:05Z,1,1380,0,Charge 6
2025-11-21T00:02:06Z,2,1390,0,Charge 6
2025-11-21T00:02:07Z,1,1370,0,Charge 6
2025-11-21T00:02:08Z,1,1370,0,Charge 6
2025-11-21T00:02:09Z,2,1360,0,Charge 6
2025-11-21T00:02:10Z,1,1350,0,Charge 6
2025-11-21T00:02:11Z,0,1200,0,Charge 6
2025-11-21T00:02:12Z,0,1060,0,Charge 6
2025-11-21T00:02:13Z,0,900,0,Charge 6
2025-11-21T00:02:14Z,0,0,0,Charge 6
2025-11-21T00:02:15Z,0,0,0,Charge 6
2025-11-21T00:02:16Z,0,0,0,Charge 6
2025-11-21T00:02:17Z,0,0,0,Charge 6
2025-11-21T00:02:18Z,0,0,0,Charge 6
2025-11-21T00:02:19Z,0,0,0,Charge 6
2025-11-21T00:02:20Z,0,0,0,Charge 6
2025-11-21T00:02:21Z,0,0,0,Charge 6
2025-11-21T00:02:22Z,0,0,0,Charge 6
2025-11-21T00:02:23Z,0,0,0,Charge 6
2025-11-21T00:02:24Z,0,0,0,Charge 6
2025-11-21T00:02:25Z,1,0,0,Charge 6
2025-11-21T00:02:26Z,0,0,0,Charge 6
2025-11-21T00:02:27Z,1,0,0,Charge 6
2025-11-21T00:02:28Z,2,0,0,Charge 6
2025-11-21T00:02:29Z,0,0,0,Charge 6
2025-11-21T00:02:30Z,1,0,0,Charge 6
2025-11-21T00:02:31Z,0,0,0,Charge 6
2025-11-21T00:02:32Z,2,0,0,Charge 6
2025-11-21T00:02:33Z,1,0,0,Charge 6
2025-11-21T00:02:34Z,1,150,0,Charge 6
2025-11-21T00:02:35Z,2,320,0,Charge 6
2025-11-21T00:02:36Z,2,530,0,Charge 6
2025-11-21T00:02:37Z,1,720,0,Charge 6
2025-11-21T00:02:38Z,2,950,0,Charge 6
2025-11-21T00:02:39Z,2,1030,0,Charge 6
2025-11-21T00:02:40Z,2,1100,0,Charge 6
2025-11-21T00:02:41Z,2,1150,0,Charge 6
2025-11-21T00:02:42Z,2,1150,0,Charge 6
2025-11-21T00:02:43Z,2,1230,0,Charge 6
2025-11-21T00:02:44Z,2,1280,0,Charge 6
2025-11-21T00:02:45Z,2,1390,0,Charge 6
2025-11-21T00:02:46Z,2,1420,0,Charge 6
2025-11-21T00:02:47Z,1,1410,0,Charge 6
2025-11-21T00:02:48Z,2,1390,0,Charge 6
2025-11-21T00:02:49Z,1,1400,0,Charge 6
2025-11-21T00:02:50Z,2,1390,0,Charge 6
2025-11-21T00:02:51Z,1,1390,0,Charge 6
2025-11-21T00:02:52Z,0,1360,0,Charge 6
2025-11-21T00:02:53Z,1,1220,0,Charge 6
2025-11-21T00:02:54Z,0,1070,0,Charge 6
2025-11-21T00:02:55Z,0,0,0,Charge 6
2025-11-21T00:02:56Z,0,0,0,Charge 6
2025-11-21T00:02:57Z,0,0,0,Charge 6
2025-11-21T00:02:58Z,0,0,0,Charge 6
2025-11-21T00:02:59Z,0,0,0,Charge 6
2025-11-21T00:03:00Z,0,0,0,Charge 6
2025-11-21T00:03:01Z,0,0,0,Charge 6
2025-11-21T00:03:02Z,0,0,0,Charge 6
2025-11-21T00:03:03Z,0,0,0,Charge 6
2025-11-21T00:03:04Z,0,0,0,Charge 6
2025-11-21T00:03:05Z,0,0,0,Charge 6
2025-11-21T00:03:06Z,0,0,0,Charge 6
2025-11-21T00:03:07Z,0,0,0,Charge 6
2025-11-21T00:03:08Z,0,0,0,Charge 6
2025-11-21T00:03:09Z,0,0,0,Charge 6
2025-11-21T00:03:10Z,1,0,0,Charge 6
2025-11-21T00:03:11Z,0,0,0,Charge 6
2025-11-21T00:03:12Z,2,0,0,Charge 6
2025-11-21T00:03:13Z,1,140,0,Charge 6
2025-11-21T00:03:14Z,2,320,0,Charge 6
2025-11-21T00:03:15Z,2,530,0,Charge 6
2025-11-21T00:03:16Z,1,720,0,Charge 6
2025-11-21T00:03:17Z,1,910,0,Charge 6
2025-11-21T00:03:18Z,2,970,0,Charge 6
2025-11-21T00:03:19Z,1,980,0,Charge 6
2025-11-21T00:03:20Z,2,990,0,Charge 6
2025-11-21T00:03:21Z,1,990,0,Charge 6
2025-11-21T00:03:22Z,2,1040,0,Charge 6
2025-11-21T00:03:23Z,1,1080,0,Charge 6
2025-11-21T00:03:24Z,2,1110,0,Charge 6
2025-11-21T00:03:25Z,1,1110,0,Charge 6
2025-11-21T00:03:26Z,2,1130,0,Charge 6
2025-11-21T00:03:27Z,1,1130,0,Charge 6
2025-11-21T00:03:28Z,2,1150,0,Charge 6
2025-11-21T00:03:29Z,2,1160,0,Charge 6
2025-11-21T00:03:30Z,1,1180,0,Charge 6
2025-11-21T00:03:31Z,2,1190,0,Charge 6
2025-11-21T00:03:32Z,1,1200,0,Charge 6
