timestamp,temperature celsius,data source
2024-08-17T18:21:00Z,36.5,Charge 5
2024-08-17T18:22:00Z,36.6,Charge 5
2024-08-17T18:23:00Z,36.6,Charge 5
2024-08-17T18:24:00Z,36.6,Charge 5
2024-08-17T18:25:00Z,36.6,Charge 5
2024-08-17T18:26:00Z,36.6,Charge 5
2024-08-17T18:27:00Z,36.7,Charge 5
2024-08-17T18:28:00Z,36.7,Charge 5
2024-08-17T18:29:00Z,36.6,Charge 5
2024-08-17T18:30:00Z,36.7,Charge 5
2024-08-17T18:31:00Z,36.7,Charge 5
2024-08-17T18:32:00Z,36.7,Charge 5
2024-08-17T18:33:00Z,36.7,Charge 5
2024-08-17T18:34:00Z,36.7,Charge 5
2024-08-17T18:35:00Z,36.8,Charge 5
2024-08-17T18:36:00Z,36.6,Charge 5
2024-08-17T18:37:00Z,36.7,Charge 5
2024-08-17T18:38:00Z,36.7,Charge 5
2024-08-17T18:39:00Z,36.7,Charge 5
2024-08-17T18:40:00Z,36.7,Charge 5
2024-08-17T18:41:00Z,36.7,Charge 5
2024-08-17T18:42:00Z,36.7,Charge 5
2024-08-17T18:43:00Z,36.7,Charge 5
2024-08-17T18:44:00Z,36.8,Charge 5
2024-08-17T18:45:00Z,36.7,Charge 5
2024-08-17T18:46:00Z,36.7,Charge 5
2024-08-17T18:47:00Z,36.7,Charge 5
2024-08-17T18:48:00Z,36.8,Charge 5
2024-08-17T18:49:00Z,36.7,Charge 5
2024-08-17T18:50:00Z,36.8,Charge 5
2024-08-17T18:51:00Z,36.7,Charge 5
2024-08-17T18:52:00Z,36.4,Charge 5
2024-08-17T18:53:00Z,36.4,Charge 5
2024-08-17T18:54:00Z,36.4,Charge 5
2024-08-17T18:55:00Z,36.3,Charge 5
2024-08-17T18:56:00Z,36.3,Charge 5
2024-08-17T18:57:00Z,36.2,Charge 5
2024-08-17T18:58:00Z,36.2,Charge 5
2024-08-17T18:59:00Z,36.2,Charge 5
2024-08-17T19:00:00Z,36.2,Charge 5
2024-08-17T19:01:00Z,36.2,Charge 5
2024-08-17T19:02:00Z,36.1,Charge 5
2024-08-17T19:03:00Z,36.1,Charge 5
2024-08-17T19:04:00Z,36.0,Charge 5
2024-08-17T19:05:00Z,36.0,Charge 5
2024-08-17T19:06:00Z,36.1,Charge 5
2024-08-17T19:07:00Z,36.3,Charge 5
2024-08-17T19:08:00Z,36.4,Charge 5
2024-08-17T19:09:00Z,36.5,Charge 5
2024-08-17T19:10:00Z,36.6,Charge 5
2024-08-17T19:11:00Z,36.6,Charge 5
2024-08-17T19:12:00Z,36.6,Charge 5
2024-08-17T19:13:00Z,36.7,Charge 5
2024-08-17T19:14:00Z,36.6,Charge 5
2024-08-17T19:15:00Z,36.7,Charge 5
2024-08-17T19:16:00Z,36.7,Charge 5
2024-08-17T19:17:00Z,36.7,Charge 5
2024-08-17T19:18:00Z,36.7,Charge 5
2024-08-17T19:19:00Z,36.8,Charge 5
2024-08-17T19:20:00Z,36.8,Charge 5
2024-08-17T19:21:00Z,36.8,Charge 5
2024-08-17T19:22:00Z,36.7,Charge 5
2024-08-17T19:23:00Z,36.8,Charge 5
2024-08-17T19:24:00Z,36.9,Charge 5
2024-08-17T19:25:00Z,36.9,Charge 5
2024-08-17T19:26:00Z,36.9,Charge 5
2024-08-17T19:27:00Z,36.9,Charge 5
2024-08-17T19:28:00Z,36.9,Charge 5
2024-08-17T19:29:00Z,36.9,Charge 5
2024-08-17T19:30:00Z,36.9,Charge 5
2024-08-17T19:31:00Z,36.9,Charge 5
2024-08-17T19:32:00Z,36.9,Charge 5
2024-08-17T19:33:00Z,36.9,Charge 5
2024-08-17T19:34:00Z,36.9,Charge 5
2024-08-17T19:35:00Z,36.9,Charge 5
2024-08-17T19:36:00Z,36.9,Charge 5
2024-08-17T19:37:00Z,36.6,Charge 5
2024-08-17T19:38:00Z,36.6,Charge 5
2024-08-17T19:39:00Z,36.5,Charge 5
2024-08-17T19:40:00Z,36.4,Charge 5
2024-08-17T19:41:00Z,36.4,Charge 5
2024-08-17T19:42:00Z,36.5,Charge 5
2024-08-17T19:43:00Z,36.4,Charge 5
2024-08-17T19:44:00Z,36.3,Charge 5
2024-08-17T19:45:00Z,36.3,Charge 5
2024-08-17T19:46:00Z,36.3,Charge 5
2024-08-17T19:47:00Z,36.3,Charge 5
2024-08-17T19:48:00Z,36.2,Charge 5
2024-08-17T19:49:00Z,36.3,Charge 5
2024-08-17T19:50:00Z,36.3,Charge 5
2024-08-17T19:51:00Z,36.2,Charge 5
2024-08-17T19:52:00Z,36.3,Charge 5
2024-08-17T19:53:00Z,36.2,Charge 5
2024-08-17T19:54:00Z,36.2,Charge 5
2024-08-17T19:55:00Z,36.2,Charge 5
2024-08-17T19:56:00Z,36.2,Charge 5
2024-08-17T19:57:00Z,36.2,Charge 5
2024-08-17T19:58:00Z,36.2,Charge 5
2024-08-17T19:59:00Z,36.2,Charge 5
2024-08-17T20:00:00Z,36.2,Charge 5
2024-08-17T20:01:00Z,36.2,Charge 5
2024-08-17T20:02:00Z,36.2,Charge 5
2024-08-17T20:03:00Z,36.2,Charge 5
2024-08-17T20:04:00Z,36.2,Charge 5
2024-08-17T20:05:00Z,36.2,Charge 5
2024-08-17T20:06:00Z,36.2,Charge 5
2024-08-17T20:07:00Z,36.4,Charge 5
2024-08-17T20:08:00Z,36.5,Charge 5
2024-08-17T20:09:00Z,36.6,Charge 5
2024-08-17T20:10:00Z,36.6,Charge 5
2024-08-17T20:11:00Z,36.7,Charge 5
2024-08-17T20:12:00Z,36.8,Charge 5
2024-08-17T20:13:00Z,36.8,Charge 5
2024-08-17T20:14:00Z,36.9,Charge 5
2024-08-17T20:15:00Z,36.9,Charge 5
2024-08-17T20:16:00Z,36.9,Charge 5
2024-08-17T20:17:00Z,36.9,Charge 5
2024-08-17T20:18:00Z,36.9,Charge 5
2024-08-17T20:19:00Z,37.0,Charge 5
2024-08-17T20:20:00Z,37.0,Charge 5
2024-08-17T20:21:00Z,37.0,Charge 5
2024-08-17T20:22:00Z,36.9,Charge 5
2024-08-17T20:23:00Z,37.0,Charge 5
2024-08-17T20:24:00Z,37.0,Charge 5
2024-08-17T20:25:00Z,37.0,Charge 5
2024-08-17T20:26:00Z,37.1,Charge 5
2024-08-17T20:27:00Z,37.1,Charge 5
2024-08-17T20:28:00Z,37.1,Charge 5
2024-08-17T20:29:00Z,37.1,Charge 5
2024-08-17T20:30:00Z,37.1,Charge 5
2024-08-17T20:31:00Z,37.1,Charge 5
2024-08-17T20:32:00Z,37.1,Charge 5
2024-08-17T20:33:00Z,37.2,Charge 5
2024-08-17T20:34:00Z,37.2,Charge 5
2024-08-17T20:35:00Z,37.2,Charge 5
2024-08-17T20:36:00Z,37.2,Charge 5
2024-08-17T20:37:00Z,37.0,Charge 5
2024-08-17T20:38:00Z,37.2,Charge 5
2024-08-17T20:39:00Z,37.2,Charge 5
2024-08-17T20:40:00Z,37.2,Charge 5
2024-08-17T20:41:00Z,37.1,Charge 5
2024-08-17T20:42:00Z,37.2,Charge 5
2024-08-17T20:43:00Z,37.2,Charge 5
2024-08-17T20:44:00Z,37.2,Charge 5
2024-08-17T20:45:00Z,37.2,Charge 5
2024-08-17T20:46:00Z,37.2,Charge 5
2024-08-17T20:47:00Z,37.2,Charge 5
2024-08-17T20:48:00Z,37.2,Charge 5
2024-08-17T20:49:00Z,37.1,Charge 5
2024-08-17T20:50:00Z,37.1,Charge 5
2024-08-17T20:51:00Z,37.1,Charge 5
2024-08-17T20:52:00Z,37.0,Charge 5
2024-08-17T20:53:00Z,37.1,Charge 5
2024-08-17T20:54:00Z,37.1,Charge 5
2024-08-17T20:55:00Z,37.2,Charge 5
2024-08-17T20:56:00Z,37.1,Charge 5
2024-08-17T20:57:00Z,37.2,Charge 5
2024-08-17T20:58:00Z,37.1,Charge 5
2024-08-17T20:59:00Z,37.1,Charge 5
2024-08-17T21:00:00Z,37.2,Charge 5
2024-08-17T21:01:00Z,37.1,Charge 5
2024-08-17T21:02:00Z,37.1,Charge 5
2024-08-17T21:03:00Z,37.1,Charge 5
2024-08-17T21:04:00Z,37.2,Charge 5
2024-08-17T21:05:00Z,37.1,Charge 5
2024-08-17T21:06:00Z,37.1,Charge 5
2024-08-17T21:07:00Z,36.9,Charge 5
2024-08-17T21:08:00Z,37.1,Charge 5
2024-08-17T21:09:00Z,37.1,Charge 5
2024-08-17T21:10:00Z,37.1,Charge 5
2024-08-17T21:11:00Z,37.1,Charge 5
2024-08-17T21:12:00Z,37.1,Charge 5
2024-08-17T21:13:00Z,37.1,Charge 5
2024-08-17T21:14:00Z,37.1,Charge 5
2024-08-17T21:15:00Z,37.1,Charge 5
2024-08-17T21:16:00Z,37.1,Charge 5
2024-08-17T21:17:00Z,37.1,Charge 5
2024-08-17T21:18:00Z,37.0,Charge 5
2024-08-17T21:19:00Z,37.1,Charge 5
2024-08-17T21:20:00Z,37.1,Charge 5
2024-08-17T21:21:00Z,37.1,Charge 5
2024-08-17T21:22:00Z,37.1,Charge 5
2024-08-17T21:23:00Z,37.1,Charge 5
2024-08-17T21:24:00Z,37.1,Charge 5
2024-08-17T21:25:00Z,37.2,Charge 5
2024-08-17T21:26:00Z,37.1,Charge 5
2024-08-17T21:27:00Z,37.1,Charge 5
2024-08-17T21:28:00Z,37.1,Charge 5
2024-08-17T21:29:00Z,37.1,Charge 5
2024-08-17T21:30:00Z,37.1,Charge 5
2024-08-17T21:31:00Z,37.1,Charge 5
2024-08-17T21:32:00Z,37.1,Charge 5
2024-08-17T21:33:00Z,37.0,Charge 5
2024-08-17T21:34:00Z,37.1,Charge 5
2024-08-17T21:35:00Z,37.1,Charge 5
2024-08-17T21:36:00Z,37.1,Charge 5
2024-08-17T21:37:00Z,37.0,Charge 5
2024-08-17T21:38:00Z,37.0,Charge 5
2024-08-17T21:39:00Z,37.0,Charge 5
2024-08-17T21:40:00Z,37.0,Charge 5
2024-08-17T21:41:00Z,37.0,Charge 5
2024-08-17T21:42:00Z,37.0,Charge 5
2024-08-17T21:43:00Z,37.0,Charge 5
2024-08-17T21:44:00Z,37.0,Charge 5
2024-08-17T21:45:00Z,37.0,Charge 5
2024-08-17T21:46:00Z,37.0,Charge 5
2024-08-17T21:47:00Z,37.0,Charge 5
2024-08-17T21:48:00Z,37.0,Charge 5
2024-08-17T21:49:00Z,36.9,Charge 5
2024-08-17T21:50:00Z,37.0,Charge 5
2024-08-17T21:51:00Z,36.9,Charge 5
2024-08-17T21:52:00Z,36.9,Charge 5
2024-08-17T21:53:00Z,37.0,Charge 5
2024-08-17T21:54:00Z,36.9,Charge 5
2024-08-17T21:55:00Z,36.9,Charge 5
2024-08-17T21:56:00Z,37.0,Charge 5
2024-08-17T21:57:00Z,36.9,Charge 5
2024-08-17T21:58:00Z,37.0,Charge 5
2024-08-17T21:59:00Z,37.0,Charge 5
2024-08-17T22:00:00Z,37.0,Charge 5
2024-08-17T22:01:00Z,37.0,Charge 5
2024-08-17T22:02:00Z,37.0,Charge 5
2024-08-17T22:03:00Z,37.0,Charge 5
2024-08-17T22:04:00Z,36.7,Charge 5
2024-08-17T22:05:00Z,36.6,Charge 5
2024-08-17T22:06:00Z,36.5,Charge 5
2024-08-17T22:07:00Z,36.5,Charge 5
2024-08-17T22:08:00Z,36.5,Charge 5
2024-08-17T22:09:00Z,36.4,Charge 5
2024-08-17T22:10:00Z,36.4,Charge 5
2024-08-17T22:11:00Z,36.4,Charge 5
2024-08-17T22:12:00Z,36.3,Charge 5
2024-08-17T22:13:00Z,36.3,Charge 5
2024-08-17T22:14:00Z,36.2,Charge 5
2024-08-17T22:15:00Z,36.2,Charge 5
2024-08-17T22:16:00Z,36.2,Charge 5
2024-08-17T22:17:00Z,36.2,Charge 5
2024-08-17T22:18:00Z,36.1,Charge 5
2024-08-17T22:19:00Z,36.2,Charge 5
2024-08-17T22:20:00Z,36.2,Charge 5
2024-08-17T22:21:00Z,36.4,Charge 5
2024-08-17T22:22:00Z,36.5,Charge 5
2024-08-17T22:23:00Z,36.5,Charge 5
2024-08-17T22:24:00Z,36.6,Charge 5
2024-08-17T22:25:00Z,36.6,Charge 5
2024-08-17T22:26:00Z,36.6,Charge 5
2024-08-17T22:27:00Z,36.6,Charge 5
2024-08-17T22:28:00Z,36.6,Charge 5
2024-08-17T22:29:00Z,36.6,Charge 5
2024-08-17T22:30:00Z,36.6,Charge 5
2024-08-17T22:31:00Z,36.7,Charge 5
2024-08-17T22:32:00Z,36.7,Charge 5
2024-08-17T22:33:00Z,36.7,Charge 5
2024-08-17T22:34:00Z,36.7,Charge 5
2024-08-17T22:35:00Z,36.5,Charge 5
2024-08-17T22:36:00Z,36.7,Charge 5
2024-08-17T22:37:00Z,36.7,Charge 5
2024-08-17T22:38:00Z,36.7,Charge 5
2024-08-17T22:39:00Z,36.7,Charge 5
2024-08-17T22:40:00Z,36.7,Charge 5
2024-08-17T22:41:00Z,36.7,Charge 5
2024-08-17T22:42:00Z,36.7,Charge 5
2024-08-17T22:43:00Z,36.7,Charge 5
2024-08-17T22:44:00Z,36.7,Charge 5
2024-08-17T22:45:00Z,36.7,Charge 5
2024-08-17T22:46:00Z,36.7,Charge 5
2024-08-17T22:47:00Z,36.7,Charge 5
2024-08-17T22:48:00Z,36.6,Charge 5
2024-08-17T22:49:00Z,36.6,Charge 5
2024-08-17T22:50:00Z,36.6,Charge 5
2024-08-17T22:51:00Z,36.6,Charge 5
2024-08-17T22:52:00Z,36.5,Charge 5
2024-08-17T22:53:00Z,36.6,Charge 5
2024-08-17T22:54:00Z,36.6,Charge 5
2024-08-17T22:55:00Z,36.6,Charge 5
2024-08-17T22:56:00Z,36.6,Charge 5
2024-08-17T22:57:00Z,36.6,Charge 5
2024-08-17T22:58:00Z,36.5,Charge 5
2024-08-17T22:59:00Z,36.6,Charge 5
2024-08-17T23:00:00Z,36.6,Charge 5
2024-08-17T23:01:00Z,36.5,Charge 5
2024-08-17T23:02:00Z,36.6,Charge 5
2024-08-17T23:03:00Z,36.5,Charge 5
2024-08-17T23:04:00Z,36.5,Charge 5
2024-08-17T23:05:00Z,36.5,Charge 5
2024-08-17T23:06:00Z,36.5,Charge 5
2024-08-17T23:07:00Z,36.4,Charge 5
2024-08-17T23:08:00Z,36.2,Charge 5
2024-08-17T23:09:00Z,36.2,Charge 5
2024-08-17T23:10:00Z,36.0,Charge 5
2024-08-17T23:11:00Z,36.0,Charge 5
2024-08-17T23:12:00Z,35.9,Charge 5
2024-08-17T23:13:00Z,35.9,Charge 5
2024-08-17T23:14:00Z,35.8,Charge 5
2024-08-17T23:15:00Z,35.8,Charge 5
2024-08-17T23:16:00Z,35.7,Charge 5
2024-08-17T23:17:00Z,35.7,Charge 5
2024-08-17T23:18:00Z,35.7,Charge 5
2024-08-17T23:19:00Z,35.6,Charge 5
2024-08-17T23:20:00Z,35.7,Charge 5
2024-08-17T23:21:00Z,35.6,Charge 5
2024-08-17T23:22:00Z,35.6,Charge 5
2024-08-17T23:23:00Z,35.5,Charge 5
2024-08-17T23:24:00Z,35.7,Charge 5
2024-08-17T23:25:00Z,35.8,Charge 5
2024-08-17T23:26:00Z,35.9,Charge 5
2024-08-17T23:27:00Z,36.0,Charge 5
2024-08-17T23:28:00Z,36.0,Charge 5
2024-08-17T23:29:00Z,36.0,Charge 5
2024-08-17T23:30:00Z,36.0,Charge 5
2024-08-17T23:31:00Z,36.1,Charge 5
2024-08-17T23:32:00Z,36.1,Charge 5
2024-08-17T23:33:00Z,36.1,Charge 5
2024-08-17T23:34:00Z,36.1,Charge 5
2024-08-17T23:35:00Z,36.1,Charge 5
2024-08-17T23:36:00Z,36.1,Charge 5
2024-08-17T23:37:00Z,36.1,Charge 5
2024-08-17T23:38:00Z,36.1,Charge 5
2024-08-17T23:39:00Z,35.9,Charge 5
2024-08-17T23:40:00Z,36.1,Charge 5
2024-08-17T23:41:00Z,36.1,Charge 5
2024-08-17T23:42:00Z,36.1,Charge 5
2024-08-17T23:43:00Z,36.1,Charge 5
2024-08-17T23:44:00Z,36.0,Charge 5
2024-08-17T23:45:00Z,36.0,Charge 5
2024-08-17T23:46:00Z,36.0,Charge 5
2024-08-17T23:47:00Z,36.0,Charge 5
2024-08-17T23:48:00Z,36.0,Charge 5
2024-08-17T23:49:00Z,36.0,Charge 5
2024-08-17T23:50:00Z,36.0,Charge 5
2024-08-17T23:51:00Z,36.0,Charge 5
2024-08-17T23:52:00Z,36.0,Charge 5
2024-08-17T23:53:00Z,36.0,Charge 5
2024-08-17T23:54:00Z,36.0,Charge 5
2024-08-17T23:55:00Z,35.8,Charge 5
2024-08-17T23:56:00Z,35.6,Charge 5
2024-08-17T23:57:00Z,35.5,Charge 5
2024-08-17T23:58:00Z,35.4,Charge 5
